dt,demand
2019-07-17 13:00:00,7312.1
2019-07-17 14:00:00,7314.14
2019-07-17 15:00:00,7522.54
2019-07-17 16:00:00,7561.36
2019-07-17 17:00:00,7632.140000000001
2019-07-17 18:00:00,7198.0700000000015
2019-07-17 19:00:00,7935.0
2019-07-17 20:00:00,8683
2019-07-17 21:00:00,8896
2019-07-17 22:00:00,8969
2019-07-17 23:00:00,8923
2019-07-18 00:00:00,8682
2019-07-18 01:00:00,8178
2019-07-18 02:00:00,7970
2019-07-18 03:00:00,7733
2019-07-18 04:00:00,7499
2019-07-18 05:00:00,7348.0
2019-07-18 06:00:00,6644.410000000002
2019-07-18 07:00:00,6440.7
2019-07-18 08:00:00,6749.21
2019-07-18 09:00:00,6908.36
2019-07-18 10:00:00,7175.3
2019-07-18 11:00:00,7054.0
2019-07-18 12:00:00,7462.5999999999985
2019-07-18 13:00:00,7537.700000000002
2019-07-18 14:00:00,7415.3
2019-07-18 15:00:00,7850.1
2019-07-18 16:00:00,7880.7
2019-07-18 17:00:00,7379.9000000000015
2019-07-18 18:00:00,6951.7
2019-07-18 19:00:00,7872.0
2019-07-18 20:00:00,8824
2019-07-18 21:00:00,8960
2019-07-18 22:00:00,8887
2019-07-18 23:00:00,8734
2019-07-19 00:00:00,8727
2019-07-19 01:00:00,8313
2019-07-19 02:00:00,7974
2019-07-19 03:00:00,7870
2019-07-19 04:00:00,7535
2019-07-19 05:00:00,7375.0
2019-07-19 06:00:00,6640.0
2019-07-19 07:00:00,6082.509999999998
2019-07-19 08:00:00,5814.5
2019-07-19 09:00:00,5635.1100000000015
2019-07-19 10:00:00,5700.62
2019-07-19 11:00:00,5847.04
2019-07-19 12:00:00,6444.1
2019-07-19 13:00:00,6434.6
2019-07-19 14:00:00,6372.7
2019-07-19 15:00:00,6736.700000000002
2019-07-19 16:00:00,6634.4
2019-07-19 17:00:00,6349.5999999999985
2019-07-19 18:00:00,5796.8
2019-07-19 19:00:00,6441.0
2019-07-19 20:00:00,7926
2019-07-19 21:00:00,8395
2019-07-19 22:00:00,8355
2019-07-19 23:00:00,8343
2019-07-20 00:00:00,8386
2019-07-20 01:00:00,8101
2019-07-20 02:00:00,7696
2019-07-20 03:00:00,7517
2019-07-20 04:00:00,7358
2019-07-20 05:00:00,7014.0
2019-07-20 06:00:00,6637.2
2019-07-20 07:00:00,6486.7
2019-07-20 08:00:00,6291.719999999998
2019-07-20 09:00:00,6485.9000000000015
2019-07-20 10:00:00,6588.6
2019-07-20 11:00:00,6798.42
2019-07-20 12:00:00,6808.3
2019-07-20 13:00:00,7199.7
2019-07-20 14:00:00,7199.5
2019-07-20 15:00:00,7605.0
2019-07-20 16:00:00,7640.4
2019-07-20 17:00:00,7286.3
2019-07-20 18:00:00,6692.4
2019-07-20 19:00:00,7435.0
2019-07-20 20:00:00,8645
2019-07-20 21:00:00,8972
2019-07-20 22:00:00,8982
2019-07-20 23:00:00,8954
2019-07-21 00:00:00,8834
2019-07-21 01:00:00,8477
2019-07-21 02:00:00,8216
2019-07-21 03:00:00,8022
2019-07-21 04:00:00,7756
2019-07-21 05:00:00,7722.0
2019-07-21 06:00:00,7201.3
2019-07-21 07:00:00,6868.4
2019-07-21 08:00:00,6774.38
2019-07-21 09:00:00,6901.19
2019-07-21 10:00:00,7131.87
2019-07-21 11:00:00,7280.33
2019-07-21 12:00:00,7578.009999999998
2019-07-21 13:00:00,7743.969999999998
2019-07-21 14:00:00,7855.82
2019-07-21 15:00:00,8090.28
2019-07-21 16:00:00,8142.5
2019-07-21 17:00:00,7777.6
2019-07-21 18:00:00,7158.0
2019-07-21 19:00:00,7811.0
2019-07-21 20:00:00,9015
2019-07-21 21:00:00,9086
2019-07-21 22:00:00,9020
2019-07-21 23:00:00,8986
2019-07-22 00:00:00,8855
2019-07-22 01:00:00,8515
2019-07-22 02:00:00,8318
2019-07-22 03:00:00,8174
2019-07-22 04:00:00,8057
2019-07-22 05:00:00,7847.0
2019-07-22 06:00:00,7086.25
2019-07-22 07:00:00,6847.24
2019-07-22 08:00:00,6544.4
2019-07-22 09:00:00,6930.0
2019-07-22 10:00:00,7222.0
2019-07-22 11:00:00,7412.4000000000015
2019-07-22 12:00:00,7607.4
2019-07-22 13:00:00,7667.8
2019-07-22 14:00:00,7750.97
2019-07-22 15:00:00,8015.799999999998
2019-07-22 16:00:00,7952.2
2019-07-22 17:00:00,7779.7
2019-07-22 18:00:00,7195.3
2019-07-22 19:00:00,8081.0
2019-07-22 20:00:00,8907
2019-07-22 21:00:00,8909
2019-07-22 22:00:00,8849
2019-07-22 23:00:00,8773
2019-07-23 00:00:00,8664
2019-07-23 01:00:00,8341
2019-07-23 02:00:00,8168
2019-07-23 03:00:00,7954
2019-07-23 04:00:00,7716
2019-07-23 05:00:00,7580.0
2019-07-23 06:00:00,6987.208000000001
2019-07-23 07:00:00,6732.2
2019-07-23 08:00:00,6598.3
2019-07-23 09:00:00,6634.83
2019-07-23 10:00:00,6981.8
2019-07-23 11:00:00,7347.7
2019-07-23 12:00:00,7541.25
2019-07-23 13:00:00,7741.8
2019-07-23 14:00:00,7514.9
2019-07-23 15:00:00,7707.7
2019-07-23 16:00:00,7556.200000000002
2019-07-23 17:00:00,7241.4000000000015
2019-07-23 18:00:00,6948.6
2019-07-23 19:00:00,7905.0
2019-07-23 20:00:00,8155
2019-07-23 21:00:00,8148
2019-07-23 22:00:00,8068
2019-07-23 23:00:00,7945
2019-07-24 00:00:00,7899
2019-07-24 01:00:00,7730
2019-07-24 02:00:00,7485
2019-07-24 03:00:00,7216
2019-07-24 04:00:00,6783
2019-07-24 05:00:00,6797.0
2019-07-24 06:00:00,6290.91
2019-07-24 07:00:00,6210.799999999998
2019-07-24 08:00:00,6105.9
2019-07-24 09:00:00,6402.1
2019-07-24 10:00:00,6718.1
2019-07-24 11:00:00,6956.9
2019-07-24 12:00:00,6920.1
2019-07-24 13:00:00,7181.5
2019-07-24 14:00:00,7048.0
2019-07-24 15:00:00,7172.0
2019-07-24 16:00:00,7067.66
2019-07-24 17:00:00,6708.935
2019-07-24 18:00:00,6409.0
2019-07-24 19:00:00,7121.0
2019-07-24 20:00:00,7943
2019-07-24 21:00:00,8296
2019-07-24 22:00:00,8144
2019-07-24 23:00:00,7729
2019-07-25 00:00:00,7767
2019-07-25 01:00:00,7408
2019-07-25 02:00:00,7137
2019-07-25 03:00:00,6937
2019-07-25 04:00:00,6756
2019-07-25 05:00:00,6624.0
2019-07-25 06:00:00,6035.1
2019-07-25 07:00:00,5957.0
2019-07-25 08:00:00,6004.8
2019-07-25 09:00:00,6443.03
2019-07-25 10:00:00,6685.5999999999985
2019-07-25 11:00:00,6920.6
2019-07-25 12:00:00,7121.8
2019-07-25 13:00:00,7108.299999999998
2019-07-25 14:00:00,7114.07
2019-07-25 15:00:00,7294.5700000000015
2019-07-25 16:00:00,7145.24
2019-07-25 17:00:00,6984.38
2019-07-25 18:00:00,6541.0
2019-07-25 19:00:00,7343.0
2019-07-25 20:00:00,8246
2019-07-25 21:00:00,8310
2019-07-25 22:00:00,8161
2019-07-25 23:00:00,7950
2019-07-26 00:00:00,7806
2019-07-26 01:00:00,7381
2019-07-26 02:00:00,7135
2019-07-26 03:00:00,6820
2019-07-26 04:00:00,6603
2019-07-26 05:00:00,6328.0
2019-07-26 06:00:00,5538.36
2019-07-26 07:00:00,5232.08
2019-07-26 08:00:00,5168.27
2019-07-26 09:00:00,5127.200000000002
2019-07-26 10:00:00,5077.2
2019-07-26 11:00:00,5211.299999999998
2019-07-26 12:00:00,5471.5
2019-07-26 13:00:00,5617.000000000001
2019-07-26 14:00:00,5405.0
2019-07-26 15:00:00,6022.02
2019-07-26 16:00:00,5945.19
2019-07-26 17:00:00,5641.87
2019-07-26 18:00:00,5313.106
2019-07-26 19:00:00,6316.0
2019-07-26 20:00:00,7288
2019-07-26 21:00:00,7427
2019-07-26 22:00:00,7366
2019-07-26 23:00:00,7382
2019-07-27 00:00:00,7160
2019-07-27 01:00:00,6857
2019-07-27 02:00:00,6535
2019-07-27 03:00:00,6273
2019-07-27 04:00:00,6121
2019-07-27 05:00:00,6062.0
2019-07-27 06:00:00,5700.3
2019-07-27 07:00:00,5445.8
2019-07-27 08:00:00,5460.88
2019-07-27 09:00:00,5550.0
2019-07-27 10:00:00,5730.26
2019-07-27 11:00:00,5911.07
2019-07-27 12:00:00,6068.81
2019-07-27 13:00:00,6251.751
2019-07-27 14:00:00,6157.02
2019-07-27 15:00:00,6638.91
2019-07-27 16:00:00,6470.09
2019-07-27 17:00:00,6310.8
2019-07-27 18:00:00,6057.83
2019-07-27 19:00:00,7265.0
2019-07-27 20:00:00,8084
2019-07-27 21:00:00,8229
2019-07-27 22:00:00,8123
2019-07-27 23:00:00,8178
2019-07-28 00:00:00,8046
2019-07-28 01:00:00,7667
2019-07-28 02:00:00,7369
2019-07-28 03:00:00,7022
2019-07-28 04:00:00,6831
2019-07-28 05:00:00,6532.0
2019-07-28 06:00:00,5977.2440000000015
2019-07-28 07:00:00,5784.78
2019-07-28 08:00:00,5744.7
2019-07-28 09:00:00,5978.7
2019-07-28 10:00:00,6171.7
2019-07-28 11:00:00,6396.3
2019-07-28 12:00:00,6602.3
2019-07-28 13:00:00,6572.6
2019-07-28 14:00:00,6516.28
2019-07-28 15:00:00,6904.5999999999985
2019-07-28 16:00:00,6872.0
2019-07-28 17:00:00,6622.6399999999985
2019-07-28 18:00:00,6137.3600000000015
2019-07-28 19:00:00,6945.0
2019-07-28 20:00:00,7986
2019-07-28 21:00:00,8077
2019-07-28 22:00:00,8019
2019-07-28 23:00:00,7950
2019-07-29 00:00:00,7803
2019-07-29 01:00:00,7606
2019-07-29 02:00:00,7305
2019-07-29 03:00:00,7122
2019-07-29 04:00:00,6945
2019-07-29 05:00:00,6702.0
2019-07-29 06:00:00,6245.6100000000015
2019-07-29 07:00:00,6025.0
2019-07-29 08:00:00,5978.81
2019-07-29 09:00:00,6189.3
2019-07-29 10:00:00,6581.4
2019-07-29 11:00:00,6793.200000000002
2019-07-29 12:00:00,6901.36
2019-07-29 13:00:00,6896.16
2019-07-29 14:00:00,6864.4000000000015
2019-07-29 15:00:00,7122.7
2019-07-29 16:00:00,7019.1
2019-07-29 17:00:00,6696.8
2019-07-29 18:00:00,6380.1
2019-07-29 19:00:00,7120.0
2019-07-29 20:00:00,7982
2019-07-29 21:00:00,8164
2019-07-29 22:00:00,8143
2019-07-29 23:00:00,7998
2019-07-30 00:00:00,7771
2019-07-30 01:00:00,7529
2019-07-30 02:00:00,7248
2019-07-30 03:00:00,7107
2019-07-30 04:00:00,6906
2019-07-30 05:00:00,6707.0
2019-07-30 06:00:00,5977.85
2019-07-30 07:00:00,5874.98
2019-07-30 08:00:00,5849.22
2019-07-30 09:00:00,6119.72
2019-07-30 10:00:00,6528.52
2019-07-30 11:00:00,6694.83
2019-07-30 12:00:00,6712.42
2019-07-30 13:00:00,6822.1399999999985
2019-07-30 14:00:00,6616.6
2019-07-30 15:00:00,7063.0
2019-07-30 16:00:00,6959.1
2019-07-30 17:00:00,6743.87
2019-07-30 18:00:00,6369.370000000001
2019-07-30 19:00:00,7223.0
2019-07-30 20:00:00,7991
2019-07-30 21:00:00,8063
2019-07-30 22:00:00,7955
2019-07-30 23:00:00,7869
2019-07-31 00:00:00,7785
2019-07-31 01:00:00,7469
2019-07-31 02:00:00,6952
2019-07-31 03:00:00,7102
2019-07-31 04:00:00,6897
2019-07-31 05:00:00,6710.0
2019-07-31 06:00:00,6245.626
2019-07-31 07:00:00,6039.861
2019-07-31 08:00:00,5973.700000000002
2019-07-31 09:00:00,6482.4000000000015
2019-07-31 10:00:00,6743.799999999998
2019-07-31 11:00:00,6889.0
2019-07-31 12:00:00,6980.3
2019-07-31 13:00:00,6988.21
2019-07-31 14:00:00,6891.5
2019-07-31 15:00:00,7061.7
2019-07-31 16:00:00,7027.0
2019-07-31 17:00:00,6771.87
2019-07-31 18:00:00,6288.62
2019-07-31 19:00:00,7302.0
2019-07-31 20:00:00,8188
2019-07-31 21:00:00,8329
2019-07-31 22:00:00,8168
2019-07-31 23:00:00,7950
2019-08-01 00:00:00,7925
2019-08-01 01:00:00,7484
2019-08-01 02:00:00,7377
2019-08-01 03:00:00,7125
2019-08-01 04:00:00,6949
2019-08-01 05:00:00,6720.0
2019-08-01 06:00:00,6150.516
2019-08-01 07:00:00,6126.77
2019-08-01 08:00:00,6107.5
2019-08-01 09:00:00,6643.4
2019-08-01 10:00:00,6666.22
2019-08-01 11:00:00,6937.11
2019-08-01 12:00:00,6968.3
2019-08-01 13:00:00,6985.77
2019-08-01 14:00:00,7000.499999999999
2019-08-01 15:00:00,7179.2
2019-08-01 16:00:00,7123.000000000001
2019-08-01 17:00:00,7222.499999999999
2019-08-01 18:00:00,6737.1
2019-08-01 19:00:00,7630.0
2019-08-01 20:00:00,8211
2019-08-01 21:00:00,8494
2019-08-01 22:00:00,8344
2019-08-01 23:00:00,8408
2019-08-02 00:00:00,8159
2019-08-02 01:00:00,7945
2019-08-02 02:00:00,7757
2019-08-02 03:00:00,7578
2019-08-02 04:00:00,7310
2019-08-02 05:00:00,7076.0
2019-08-02 06:00:00,6459.16
2019-08-02 07:00:00,5945.01
2019-08-02 08:00:00,5756.0
2019-08-02 09:00:00,5695.848000000001
2019-08-02 10:00:00,5746.845
2019-08-02 11:00:00,5890.8
2019-08-02 12:00:00,5865.19
2019-08-02 13:00:00,6169.24
2019-08-02 14:00:00,6035.1
2019-08-02 15:00:00,6332.0999999999985
2019-08-02 16:00:00,6303.2
2019-08-02 17:00:00,6096.6
2019-08-02 18:00:00,5628.6
2019-08-02 19:00:00,6764.0
2019-08-02 20:00:00,7818
2019-08-02 21:00:00,7932
2019-08-02 22:00:00,7768
2019-08-02 23:00:00,7928
2019-08-03 00:00:00,7723
2019-08-03 01:00:00,7483
2019-08-03 02:00:00,7216
2019-08-03 03:00:00,7079
2019-08-03 04:00:00,6729
2019-08-03 05:00:00,6658.0
2019-08-03 06:00:00,5929.2
2019-08-03 07:00:00,5812.516
2019-08-03 08:00:00,5859.8
2019-08-03 09:00:00,5836.2
2019-08-03 10:00:00,5866.2
2019-08-03 11:00:00,5989.5999999999985
2019-08-03 12:00:00,6145.0
2019-08-03 13:00:00,6362.700000000002
2019-08-03 14:00:00,6386.5
2019-08-03 15:00:00,6772.58
2019-08-03 16:00:00,6751.6
2019-08-03 17:00:00,6671.3
2019-08-03 18:00:00,6632.97
2019-08-03 19:00:00,7525.0
2019-08-03 20:00:00,8359
2019-08-03 21:00:00,8389
2019-08-03 22:00:00,8544
2019-08-03 23:00:00,8388
2019-08-04 00:00:00,8324
2019-08-04 01:00:00,7950
2019-08-04 02:00:00,7498
2019-08-04 03:00:00,7290
2019-08-04 04:00:00,7171
2019-08-04 05:00:00,7160.0
2019-08-04 06:00:00,6583.12
2019-08-04 07:00:00,6362.8
2019-08-04 08:00:00,6286.58
2019-08-04 09:00:00,6504.38
2019-08-04 10:00:00,6763.27
2019-08-04 11:00:00,6859.1799999999985
2019-08-04 12:00:00,7129.79
2019-08-04 13:00:00,7247.65
2019-08-04 14:00:00,7192.280000000002
2019-08-04 15:00:00,7692.0
2019-08-04 16:00:00,7563.56
2019-08-04 17:00:00,7495.73
2019-08-04 18:00:00,6923.46
2019-08-04 19:00:00,7994.0
2019-08-04 20:00:00,9004
2019-08-04 21:00:00,9173
2019-08-04 22:00:00,9140
2019-08-04 23:00:00,9200
2019-08-05 00:00:00,9047
2019-08-05 01:00:00,8674
2019-08-05 02:00:00,8211
2019-08-05 03:00:00,8041
2019-08-05 04:00:00,7817
2019-08-05 05:00:00,7712.0
2019-08-05 06:00:00,6747.0
2019-08-05 07:00:00,6562.799999999998
2019-08-05 08:00:00,6723.95
2019-08-05 09:00:00,6913.7
2019-08-05 10:00:00,7180.51
2019-08-05 11:00:00,7394.73
2019-08-05 12:00:00,7486.9000000000015
2019-08-05 13:00:00,7601.97
2019-08-05 14:00:00,7713.55
2019-08-05 15:00:00,8081.415
2019-08-05 16:00:00,7972.397
2019-08-05 17:00:00,7538.054
2019-08-05 18:00:00,7084.5
2019-08-05 19:00:00,8237.0
2019-08-05 20:00:00,8911
2019-08-05 21:00:00,9003
2019-08-05 22:00:00,8938
2019-08-05 23:00:00,8954
2019-08-06 00:00:00,8940
2019-08-06 01:00:00,8473
2019-08-06 02:00:00,8431
2019-08-06 03:00:00,8249
2019-08-06 04:00:00,7904
2019-08-06 05:00:00,7819.0
2019-08-06 06:00:00,7353.69
2019-08-06 07:00:00,6757.98
2019-08-06 08:00:00,6614.3
2019-08-06 09:00:00,6873.1
2019-08-06 10:00:00,7084.8
2019-08-06 11:00:00,7195.5
2019-08-06 12:00:00,7161.0
2019-08-06 13:00:00,7194.4000000000015
2019-08-06 14:00:00,7238.77
2019-08-06 15:00:00,7431.800000000001
2019-08-06 16:00:00,7260.800000000001
2019-08-06 17:00:00,7003.0
2019-08-06 18:00:00,6642.43
2019-08-06 19:00:00,8051.0
2019-08-06 20:00:00,8608
2019-08-06 21:00:00,8499
2019-08-06 22:00:00,8293
2019-08-06 23:00:00,8188
2019-08-07 00:00:00,8247
